ID_usuario,edad_usuario,año_alta,mes_alta,dia_alta,hora_alta_h,hora_alta_m,hora_alta_s,genero_FEMALE,genero_MALE,genero_OTHER
735818,20,2020,12,30,18,48,41,0,0,1
735798,30,2020,12,30,17,41,37,0,1,0
735729,68,2020,12,30,8,58,34,0,1,0
735745,26,2020,12,30,12,0,11,0,1,0
735847,56,2020,12,30,22,3,1,0,1,0
735810,48,2020,12,30,18,14,1,1,0,0
735834,40,2020,12,30,20,3,6,0,1,0
735737,61,2020,12,30,9,57,20,0,1,0
735747,46,2020,12,30,12,15,29,1,0,0
735852,27,2020,12,30,22,52,12,0,1,0
735806,29,2020,12,30,17,59,27,1,0,0
735807,30,2020,12,30,18,2,38,1,0,0
735752,33,2020,12,30,12,46,46,1,0,0
735765,36,2020,12,30,14,57,42,0,1,0
735814,31,2020,12,30,18,25,1,1,0,0
735757,56,2020,12,30,13,48,30,1,0,0
735755,68,2020,12,30,13,13,2,0,1,0
735828,70,2020,12,30,19,17,52,0,1,0
735831,22,2020,12,30,19,48,40,0,1,0
735739,43,2020,12,30,10,23,37,1,0,0
735829,38,2020,12,30,19,38,30,1,0,0
735758,51,2020,12,30,13,51,28,1,0,0
735769,28,2020,12,30,15,3,49,1,0,0
735792,32,2020,12,30,17,19,35,1,0,0
735768,28,2020,12,30,15,2,12,0,0,1
735821,25,2020,12,30,19,5,55,1,0,0
735788,21,2020,12,30,17,2,0,0,0,1
735780,32,2020,12,30,15,58,17,1,0,0
735779,55,2020,12,30,15,57,52,1,0,0
735838,21,2020,12,30,20,15,25,0,1,0
735716,22,2020,12,30,0,27,57,1,0,0
735731,37,2020,12,30,9,15,43,0,1,0
735809,35,2020,12,30,18,10,3,1,0,0
735839,37,2020,12,30,20,28,51,1,0,0
735797,41,2020,12,30,17,40,56,0,1,0
735808,53,2020,12,30,18,8,42,1,0,0
735827,25,2020,12,30,19,17,39,1,0,0
735730,62,2020,12,30,9,3,3,0,1,0
735853,30,2020,12,30,23,18,54,0,1,0
735736,62,2020,12,30,9,32,59,0,1,0
735791,33,2020,12,30,17,18,18,1,0,0
735783,34,2020,12,30,16,14,44,1,0,0
735824,68,2020,12,30,19,13,24,0,0,1
735776,35,2020,12,30,15,38,31,0,1,0
735811,41,2020,12,30,18,17,27,1,0,0
735763,27,2020,12,30,14,30,38,1,0,0
735786,23,2020,12,30,16,26,21,0,1,0
735823,40,2020,12,30,19,10,57,0,1,0
735822,33,2020,12,30,19,9,3,0,0,1
735803,24,2020,12,30,17,48,35,0,1,0
735795,55,2020,12,30,17,26,30,0,1,0
735733,44,2020,12,30,9,18,5,1,0,0
735799,26,2020,12,30,17,41,47,0,1,0
735832,27,2020,12,30,19,50,40,1,0,0
735732,58,2020,12,30,9,16,15,0,1,0
735848,32,2020,12,30,22,14,44,0,1,0
735802,35,2020,12,30,17,46,34,1,0,0
735748,69,2020,12,30,12,26,52,0,1,0
735800,26,2020,12,30,17,43,9,0,1,0
735846,43,2020,12,30,21,48,48,0,1,0
735751,33,2020,12,30,12,46,16,1,0,0
735804,44,2020,12,30,17,52,3,1,0,0
735850,39,2020,12,30,22,30,37,0,1,0
735778,55,2020,12,30,15,56,45,1,0,0
735784,47,2020,12,30,16,17,5,0,1,0
735812,34,2020,12,30,18,18,29,0,1,0
735789,28,2020,12,30,17,13,7,0,1,0
735794,36,2020,12,30,17,25,12,0,1,0
735787,30,2020,12,30,16,54,27,0,1,0
735790,54,2020,12,30,17,16,38,0,1,0
735710,59,2020,12,30,0,3,56,1,0,0
735815,33,2020,12,30,18,25,31,1,0,0
735712,22,2020,12,30,0,11,46,1,0,0
735840,20,2020,12,30,20,36,12,1,0,0
735825,28,2020,12,30,19,15,34,1,0,0
735725,41,2020,12,30,5,10,38,0,1,0
735761,27,2020,12,30,14,3,3,0,1,0
735735,35,2020,12,30,9,29,32,0,1,0
735753,33,2020,12,30,13,9,4,1,0,0
735759,29,2020,12,30,13,53,18,0,1,0
735754,21,2020,12,30,13,12,43,1,0,0
735723,38,2020,12,30,3,11,37,0,1,0
735819,23,2020,12,30,18,53,26,1,0,0
735782,41,2020,12,30,16,14,15,0,1,0
735830,22,2020,12,30,19,42,17,1,0,0
735714,64,2020,12,30,0,17,33,0,0,1
735844,36,2020,12,30,21,13,9,1,0,0
735750,34,2020,12,30,12,42,39,0,1,0
735743,39,2020,12,30,11,12,59,1,0,0
735711,53,2020,12,30,0,7,14,0,1,0
735833,38,2020,12,30,19,56,48,0,1,0
735767,34,2020,12,30,14,58,28,0,1,0
735726,38,2020,12,30,6,24,22,0,0,1
735842,32,2020,12,30,20,56,35,0,1,0
735837,31,2020,12,30,20,12,7,0,1,0
735721,51,2020,12,30,2,11,22,1,0,0
735843,23,2020,12,30,21,3,43,1,0,0
735854,25,2020,12,30,23,50,55,1,0,0
735771,45,2020,12,30,15,9,59,0,1,0
735820,30,2020,12,30,18,53,39,0,0,1
735744,30,2020,12,30,11,21,51,1,0,0
735764,25,2020,12,30,14,50,10,0,0,1
735724,37,2020,12,30,5,9,0,0,1,0
735816,32,2020,12,30,18,44,20,1,0,0
735849,23,2020,12,30,22,28,24,0,1,0
735740,31,2020,12,30,10,38,21,1,0,0
735805,33,2020,12,30,17,58,57,1,0,0
735728,53,2020,12,30,8,55,51,1,0,0
735836,52,2020,12,30,20,9,39,1,0,0
735756,23,2020,12,30,13,37,25,0,1,0
735851,35,2020,12,30,22,51,34,1,0,0
735835,21,2020,12,30,20,4,51,0,1,0
735571,53,2020,12,29,10,54,2,1,0,0
735549,28,2020,12,29,5,34,44,0,1,0
735548,21,2020,12,29,5,4,22,0,1,0
735547,43,2020,12,29,4,53,23,0,1,0
735627,32,2020,12,29,17,2,11,1,0,0
735646,27,2020,12,29,18,13,43,1,0,0
735669,26,2020,12,29,19,49,37,1,0,0
735618,47,2020,12,29,16,7,17,0,1,0
735583,35,2020,12,29,12,4,12,0,1,0
735579,45,2020,12,29,11,59,50,1,0,0
735690,32,2020,12,29,21,8,51,0,0,1
735678,26,2020,12,29,20,12,13,0,1,0
735647,21,2020,12,29,18,15,8,1,0,0
735609,23,2020,12,29,14,46,4,1,0,0
735554,50,2020,12,29,9,15,52,1,0,0
735540,25,2020,12,29,0,36,35,0,1,0
735621,27,2020,12,29,16,26,37,0,1,0
735680,36,2020,12,29,20,22,21,0,1,0
735652,24,2020,12,29,18,28,2,1,0,0
735551,32,2020,12,29,8,48,29,0,1,0
735676,35,2020,12,29,20,6,31,0,1,0
735560,34,2020,12,29,10,0,24,1,0,0
735658,39,2020,12,29,18,57,3,0,0,1
735707,21,2020,12,29,23,20,9,0,0,1
735651,59,2020,12,29,18,22,52,1,0,0
735668,19,2020,12,29,19,41,57,1,0,0
735660,28,2020,12,29,19,9,44,1,0,0
735572,22,2020,12,29,10,57,36,1,0,0
735699,47,2020,12,29,21,50,21,1,0,0
735692,61,2020,12,29,21,22,41,1,0,0
735693,56,2020,12,29,21,31,0,1,0,0
735688,67,2020,12,29,21,8,31,1,0,0
735601,28,2020,12,29,13,48,9,1,0,0
735580,22,2020,12,29,12,1,35,1,0,0
735541,19,2020,12,29,0,47,43,1,0,0
735622,30,2020,12,29,16,26,50,1,0,0
735626,19,2020,12,29,17,1,10,0,1,0
735587,19,2020,12,29,12,33,11,0,1,0
735675,44,2020,12,29,20,3,47,1,0,0
735662,28,2020,12,29,19,15,48,1,0,0
735593,32,2020,12,29,13,8,34,1,0,0
735606,55,2020,12,29,14,7,55,0,1,0
735562,25,2020,12,29,10,14,0,1,0,0
735611,22,2020,12,29,15,5,10,0,0,1
735550,36,2020,12,29,6,50,9,1,0,0
735578,35,2020,12,29,11,57,13,1,0,0
735653,40,2020,12,29,18,40,32,0,1,0
735631,36,2020,12,29,17,7,42,1,0,0
735576,56,2020,12,29,11,27,18,0,1,0
735665,32,2020,12,29,19,18,44,1,0,0
735577,39,2020,12,29,11,45,41,0,0,1
735689,47,2020,12,29,21,8,50,1,0,0
735691,20,2020,12,29,21,20,21,1,0,0
735567,28,2020,12,29,10,29,27,0,1,0
735703,28,2020,12,29,22,45,23,1,0,0
735557,37,2020,12,29,9,37,53,0,0,1
735545,53,2020,12,29,1,57,34,0,1,0
735565,43,2020,12,29,10,18,30,0,1,0
735654,44,2020,12,29,18,44,21,0,1,0
735555,23,2020,12,29,9,16,30,1,0,0
735667,49,2020,12,29,19,41,53,0,1,0
735570,34,2020,12,29,10,47,45,0,0,1
735630,23,2020,12,29,17,7,10,0,1,0
735605,25,2020,12,29,13,56,1,0,1,0
735659,23,2020,12,29,18,59,16,0,1,0
735564,35,2020,12,29,10,17,54,0,1,0
735640,38,2020,12,29,17,56,26,0,1,0
735683,66,2020,12,29,20,39,42,1,0,0
735674,34,2020,12,29,20,2,39,1,0,0
735670,38,2020,12,29,19,50,16,1,0,0
735584,35,2020,12,29,12,4,58,1,0,0
735633,55,2020,12,29,17,24,28,0,1,0
735600,31,2020,12,29,13,46,14,1,0,0
735708,23,2020,12,29,23,37,25,1,0,0
735552,20,2020,12,29,8,53,10,1,0,0
735673,26,2020,12,29,19,57,47,1,0,0
735569,52,2020,12,29,10,33,49,0,1,0
735607,38,2020,12,29,14,12,15,0,1,0
735556,46,2020,12,29,9,33,50,1,0,0
735685,31,2020,12,29,20,44,53,0,1,0
735588,26,2020,12,29,12,42,28,1,0,0
735638,51,2020,12,29,17,46,10,0,1,0
735592,23,2020,12,29,13,1,9,0,1,0
735586,49,2020,12,29,12,28,32,1,0,0
735648,63,2020,12,29,18,16,20,1,0,0
735629,26,2020,12,29,17,6,51,1,0,0
735701,31,2020,12,29,22,41,13,0,1,0
735635,28,2020,12,29,17,29,37,1,0,0
735666,27,2020,12,29,19,39,48,1,0,0
735542,66,2020,12,29,1,17,31,1,0,0
735681,32,2020,12,29,20,27,59,1,0,0
735672,50,2020,12,29,19,55,31,1,0,0
735671,41,2020,12,29,19,54,48,1,0,0
735695,46,2020,12,29,21,35,28,1,0,0
735644,25,2020,12,29,18,6,20,1,0,0
735620,33,2020,12,29,16,23,45,1,0,0
735706,25,2020,12,29,23,6,49,1,0,0
735664,31,2020,12,29,19,18,32,1,0,0
735595,52,2020,12,29,13,20,59,0,1,0
735634,41,2020,12,29,17,24,45,0,1,0
735573,31,2020,12,29,11,6,37,1,0,0
735613,31,2020,12,29,15,22,43,0,1,0
735568,55,2020,12,29,10,30,57,1,0,0
735543,33,2020,12,29,1,31,27,0,1,0
735616,28,2020,12,29,15,37,7,0,0,1
735582,59,2020,12,29,12,2,26,0,0,1
735546,93,2020,12,29,2,12,45,1,0,0
735538,23,2020,12,29,0,27,40,1,0,0
735602,38,2020,12,29,13,50,18,1,0,0
735614,35,2020,12,29,15,34,21,0,1,0
735687,26,2020,12,29,20,49,38,0,1,0
735608,22,2020,12,29,14,22,19,1,0,0
735704,26,2020,12,29,23,5,36,1,0,0
735645,25,2020,12,29,18,8,28,1,0,0
735702,38,2020,12,29,22,41,24,1,0,0
735696,21,2020,12,29,21,36,20,1,0,0
735603,54,2020,12,29,13,51,51,1,0,0
735617,32,2020,12,29,15,58,2,0,1,0
735643,41,2020,12,29,18,3,51,1,0,0
735663,33,2020,12,29,19,18,28,0,1,0
735558,45,2020,12,29,9,38,1,0,1,0
735698,28,2020,12,29,21,49,47,1,0,0
735539,28,2020,12,29,0,29,40,0,1,0
735686,23,2020,12,29,20,49,14,1,0,0
735574,42,2020,12,29,11,10,15,1,0,0
735615,52,2020,12,29,15,36,50,1,0,0
735575,56,2020,12,29,11,25,3,0,1,0
735591,26,2020,12,29,13,1,3,1,0,0
735589,25,2020,12,29,12,55,3,1,0,0
735705,25,2020,12,29,23,5,55,0,1,0
735679,44,2020,12,29,20,15,59,0,1,0
735590,41,2020,12,29,13,0,42,1,0,0
735612,25,2020,12,29,15,9,58,0,1,0
735628,55,2020,12,29,17,5,42,1,0,0
735596,30,2020,12,29,13,21,51,0,1,0
735642,43,2020,12,29,18,1,22,0,1,0
735656,38,2020,12,29,18,48,50,1,0,0
735677,31,2020,12,29,20,7,46,0,1,0
735604,55,2020,12,29,13,53,14,1,0,0
735619,27,2020,12,29,16,19,55,0,1,0
735700,40,2020,12,29,21,56,1,1,0,0
735637,25,2020,12,29,17,43,16,0,1,0
735625,34,2020,12,29,16,57,29,1,0,0
735623,21,2020,12,29,16,31,34,1,0,0
735632,27,2020,12,29,17,21,53,1,0,0
735641,33,2020,12,29,17,56,42,0,1,0
735610,29,2020,12,29,15,2,9,1,0,0
735599,48,2020,12,29,13,46,8,0,1,0
735649,24,2020,12,29,18,18,6,0,1,0
735594,29,2020,12,29,13,20,52,0,1,0
735636,23,2020,12,29,17,29,53,0,1,0
735566,32,2020,12,29,10,24,15,0,1,0
735655,45,2020,12,29,18,46,5,1,0,0
735697,41,2020,12,29,21,49,19,1,0,0
735650,29,2020,12,29,18,21,55,1,0,0
735661,47,2020,12,29,19,14,30,1,0,0
735598,24,2020,12,29,13,34,5,0,1,0
735597,36,2020,12,29,13,28,13,0,1,0
735561,34,2020,12,29,10,8,32,0,1,0
735624,20,2020,12,29,16,43,15,1,0,0
735639,36,2020,12,29,17,53,34,0,0,1
735682,25,2020,12,29,20,39,18,1,0,0
735559,29,2020,12,29,9,40,25,0,1,0
735684,21,2020,12,29,20,43,8,1,0,0
735544,20,2020,12,29,1,46,23,0,1,0
735581,28,2020,12,29,12,2,23,0,1,0
735694,24,2020,12,29,21,34,18,0,1,0
735553,41,2020,12,29,9,14,19,1,0,0
735657,55,2020,12,29,18,51,24,0,1,0
735563,33,2020,12,29,10,14,54,1,0,0
735585,42,2020,12,29,12,27,46,0,1,0
735509,38,2020,12,28,20,18,3,0,1,0
735394,31,2020,12,28,14,30,36,0,1,0
735358,26,2020,12,28,11,30,28,1,0,0
735428,50,2020,12,28,16,24,43,1,0,0
735401,22,2020,12,28,14,57,48,0,1,0
735382,53,2020,12,28,13,40,52,0,0,1
735369,35,2020,12,28,12,45,5,1,0,0
735406,42,2020,12,28,15,20,33,0,1,0
735324,46,2020,12,28,0,54,49,0,1,0
735501,34,2020,12,28,19,48,42,1,0,0
735530,53,2020,12,28,22,35,47,1,0,0
735497,30,2020,12,28,19,35,59,1,0,0
735523,30,2020,12,28,21,57,13,1,0,0
735507,56,2020,12,28,20,12,8,1,0,0
735458,49,2020,12,28,18,3,19,1,0,0
735383,25,2020,12,28,13,52,10,0,1,0
735340,32,2020,12,28,9,0,45,0,1,0
735453,40,2020,12,28,17,54,29,1,0,0
735513,54,2020,12,28,20,42,3,1,0,0
735491,43,2020,12,28,19,23,32,1,0,0
735342,48,2020,12,28,9,2,42,1,0,0
735386,22,2020,12,28,14,7,46,1,0,0
735426,24,2020,12,28,16,23,18,1,0,0
735348,30,2020,12,28,10,19,58,0,1,0
735440,31,2020,12,28,17,34,7,1,0,0
735511,33,2020,12,28,20,40,30,1,0,0
735487,28,2020,12,28,19,5,35,0,1,0
735361,49,2020,12,28,11,46,59,0,1,0
735443,24,2020,12,28,17,36,27,0,0,1
735512,22,2020,12,28,20,41,10,1,0,0
735503,50,2020,12,28,19,50,23,1,0,0
735337,31,2020,12,28,8,27,37,1,0,0
735416,44,2020,12,28,15,52,35,1,0,0
735467,52,2020,12,28,18,25,59,1,0,0
735510,28,2020,12,28,20,26,58,0,1,0
735417,28,2020,12,28,15,54,30,0,1,0
735500,24,2020,12,28,19,47,10,1,0,0
735352,31,2020,12,28,10,54,26,1,0,0
735398,48,2020,12,28,14,43,6,0,1,0
735519,24,2020,12,28,21,38,47,0,1,0
735449,54,2020,12,28,17,48,48,1,0,0
735469,26,2020,12,28,18,28,7,1,0,0
735318,29,2020,12,28,0,3,17,1,0,0
735456,34,2020,12,28,18,2,0,0,1,0
735405,44,2020,12,28,15,16,2,1,0,0
735407,35,2020,12,28,15,28,42,0,1,0
735354,21,2020,12,28,10,57,43,1,0,0
735415,33,2020,12,28,15,51,40,0,1,0
735341,45,2020,12,28,9,1,49,0,1,0
735377,44,2020,12,28,13,1,25,0,1,0
735484,66,2020,12,28,19,2,37,0,1,0
735320,35,2020,12,28,0,10,5,1,0,0
735460,37,2020,12,28,18,7,4,1,0,0
735385,24,2020,12,28,14,2,50,1,0,0
735423,53,2020,12,28,16,8,57,0,0,1
735474,38,2020,12,28,18,38,13,1,0,0
735362,26,2020,12,28,11,53,12,0,1,0
735339,44,2020,12,28,8,56,44,0,1,0
735459,32,2020,12,28,18,6,57,0,1,0
735464,36,2020,12,28,18,17,46,1,0,0
735351,52,2020,12,28,10,51,18,1,0,0
735343,26,2020,12,28,9,4,36,0,1,0
735408,29,2020,12,28,15,29,2,0,1,0
735475,32,2020,12,28,18,47,55,0,1,0
735434,31,2020,12,28,17,6,1,0,1,0
735433,53,2020,12,28,16,57,34,1,0,0
735525,28,2020,12,28,22,6,2,1,0,0
735331,28,2020,12,28,7,1,35,1,0,0
735521,35,2020,12,28,21,43,41,0,1,0
735349,26,2020,12,28,10,38,10,0,1,0
735387,22,2020,12,28,14,10,48,0,1,0
735533,51,2020,12,28,23,6,52,0,1,0
735333,28,2020,12,28,7,9,24,1,0,0
735414,39,2020,12,28,15,40,23,0,1,0
735370,19,2020,12,28,12,46,11,1,0,0
735452,55,2020,12,28,17,52,55,1,0,0
735485,42,2020,12,28,19,3,28,0,1,0
735506,46,2020,12,28,20,11,31,1,0,0
735455,37,2020,12,28,17,57,32,1,0,0
735321,50,2020,12,28,0,18,9,1,0,0
735488,21,2020,12,28,19,7,34,0,1,0
735492,32,2020,12,28,19,27,56,0,1,0
735529,23,2020,12,28,22,35,19,0,1,0
735457,30,2020,12,28,18,3,14,0,1,0
735323,37,2020,12,28,0,31,33,0,1,0
735494,40,2020,12,28,19,30,32,0,1,0
735367,22,2020,12,28,12,37,6,0,1,0
735396,40,2020,12,28,14,36,27,0,1,0
735335,32,2020,12,28,8,4,56,1,0,0
735424,29,2020,12,28,16,16,10,0,1,0
735437,40,2020,12,28,17,27,10,0,1,0
735536,40,2020,12,28,23,57,39,0,1,0
735332,26,2020,12,28,7,3,53,0,1,0
735472,38,2020,12,28,18,34,28,1,0,0
735482,35,2020,12,28,19,0,11,0,1,0
735403,23,2020,12,28,15,9,14,1,0,0
735344,29,2020,12,28,9,40,24,0,1,0
735468,46,2020,12,28,18,28,1,1,0,0
735465,25,2020,12,28,18,23,4,1,0,0
735480,51,2020,12,28,18,57,24,0,1,0
735496,34,2020,12,28,19,33,21,0,1,0
735439,31,2020,12,28,17,28,46,1,0,0
735436,38,2020,12,28,17,11,16,1,0,0
735461,75,2020,12,28,18,7,37,1,0,0
735431,22,2020,12,28,16,53,46,0,1,0
735479,26,2020,12,28,18,51,48,0,1,0
735402,27,2020,12,28,15,3,19,0,1,0
735498,34,2020,12,28,19,36,53,0,1,0
735477,28,2020,12,28,18,50,31,0,1,0
735399,35,2020,12,28,14,44,15,0,1,0
735400,22,2020,12,28,14,51,20,0,1,0
735325,31,2020,12,28,1,50,58,0,1,0
735409,22,2020,12,28,15,32,50,1,0,0
735392,34,2020,12,28,14,26,9,0,1,0
735445,59,2020,12,28,17,41,39,1,0,0
735522,24,2020,12,28,21,48,28,0,1,0
735505,28,2020,12,28,20,9,29,0,1,0
735334,28,2020,12,28,7,53,8,1,0,0
735347,24,2020,12,28,10,18,26,1,0,0
735346,36,2020,12,28,10,15,46,1,0,0
735384,22,2020,12,28,13,57,58,1,0,0
735328,47,2020,12,28,2,44,6,0,1,0
735355,44,2020,12,28,11,12,44,1,0,0
735429,27,2020,12,28,16,49,13,0,1,0
735373,57,2020,12,28,12,53,26,1,0,0
735528,22,2020,12,28,22,33,57,0,1,0
735478,45,2020,12,28,18,51,23,0,1,0
735470,31,2020,12,28,18,32,20,1,0,0
735504,32,2020,12,28,20,4,45,1,0,0
735537,60,2020,12,28,23,59,3,0,1,0
735527,47,2020,12,28,22,33,39,1,0,0
735450,28,2020,12,28,17,50,6,1,0,0
735476,44,2020,12,28,18,48,54,0,1,0
735372,27,2020,12,28,12,49,4,0,1,0
735381,27,2020,12,28,13,39,46,1,0,0
735534,34,2020,12,28,23,45,5,0,1,0
735418,22,2020,12,28,15,59,56,0,1,0
735365,37,2020,12,28,12,29,57,1,0,0
735376,25,2020,12,28,12,59,33,0,1,0
735319,36,2020,12,28,0,9,20,1,0,0
735432,28,2020,12,28,16,56,24,0,1,0
735508,21,2020,12,28,20,14,29,0,1,0
735535,56,2020,12,28,23,48,45,0,1,0
