ID_usuario,edad_usuario,año_alta,mes_alta,dia_alta,hora_alta_h,hora_alta_m,hora_alta_s,genero_FEMALE,genero_MALE,genero_OTHER
822715,29,2021,12,31,4,47,58,0,1,0
822763,50,2021,12,31,13,14,24,1,0,0
822738,21,2021,12,31,11,29,26,0,1,0
822831,24,2021,12,31,20,19,36,0,1,0
822733,47,2021,12,31,10,53,27,0,0,1
822708,32,2021,12,31,2,1,1,0,0,1
822785,40,2021,12,31,15,32,52,1,0,0
822789,41,2021,12,31,16,10,46,1,0,0
822729,23,2021,12,31,10,11,51,0,0,1
822762,27,2021,12,31,13,11,59,0,0,1
822750,27,2021,12,31,12,15,24,0,1,0
822816,39,2021,12,31,18,16,11,0,0,1
822837,41,2021,12,31,21,8,32,0,1,0
822820,36,2021,12,31,18,55,28,0,1,0
822778,31,2021,12,31,14,55,43,0,1,0
822817,43,2021,12,31,18,35,50,1,0,0
822822,26,2021,12,31,19,25,43,0,1,0
822794,30,2021,12,31,16,22,40,0,0,1
822838,33,2021,12,31,21,36,36,0,1,0
822759,20,2021,12,31,13,0,5,1,0,0
822734,29,2021,12,31,11,6,43,0,1,0
822813,29,2021,12,31,17,59,19,1,0,0
822773,36,2021,12,31,14,34,18,0,1,0
822805,28,2021,12,31,16,52,43,0,1,0
822697,30,2021,12,31,0,19,14,0,1,0
822803,25,2021,12,31,16,45,51,0,1,0
822754,46,2021,12,31,12,31,39,0,1,0
822767,22,2021,12,31,13,43,7,0,1,0
822779,26,2021,12,31,14,55,59,0,0,1
822755,42,2021,12,31,12,32,3,1,0,0
822747,75,2021,12,31,11,52,2,0,1,0
822780,22,2021,12,31,15,9,14,0,0,1
822775,24,2021,12,31,14,50,19,0,0,1
822797,29,2021,12,31,16,28,35,0,1,0
822743,35,2021,12,31,11,36,52,0,0,1
822722,56,2021,12,31,8,30,54,0,0,1
822696,24,2021,12,31,0,17,15,0,0,1
822834,23,2021,12,31,20,39,44,0,1,0
822756,33,2021,12,31,12,39,31,0,0,1
822746,36,2021,12,31,11,49,37,0,0,1
822737,55,2021,12,31,11,24,16,0,1,0
822748,35,2021,12,31,12,14,44,0,0,1
822741,30,2021,12,31,11,33,18,0,0,1
822758,32,2021,12,31,12,48,9,0,1,0
822720,25,2021,12,31,8,23,27,0,0,1
822782,24,2021,12,31,15,11,35,0,0,1
822786,36,2021,12,31,15,54,20,0,1,0
822732,53,2021,12,31,10,39,16,0,0,1
822765,40,2021,12,31,13,35,6,1,0,0
822810,32,2021,12,31,17,27,36,0,0,1
822723,42,2021,12,31,9,9,30,0,1,0
822791,24,2021,12,31,16,17,11,1,0,0
822801,37,2021,12,31,16,40,36,0,0,1
822714,42,2021,12,31,3,19,59,1,0,0
822784,28,2021,12,31,15,14,6,1,0,0
822716,20,2021,12,31,6,49,7,1,0,0
822830,29,2021,12,31,20,16,25,0,1,0
822800,32,2021,12,31,16,33,42,0,0,1
822846,31,2021,12,31,23,41,1,0,1,0
822760,31,2021,12,31,13,5,42,0,1,0
822802,50,2021,12,31,16,45,30,0,1,0
822731,52,2021,12,31,10,38,5,0,1,0
822749,29,2021,12,31,12,15,17,1,0,0
822774,24,2021,12,31,14,48,51,0,0,1
822832,39,2021,12,31,20,35,55,1,0,0
822717,37,2021,12,31,7,8,47,0,1,0
822826,21,2021,12,31,19,47,40,0,1,0
822796,40,2021,12,31,16,28,12,0,0,1
822788,30,2021,12,31,15,57,4,0,1,0
822806,30,2021,12,31,17,11,33,1,0,0
822811,26,2021,12,31,17,39,32,0,1,0
822819,29,2021,12,31,18,54,17,1,0,0
822792,28,2021,12,31,16,19,24,0,1,0
822814,38,2021,12,31,18,10,25,0,0,1
822812,21,2021,12,31,17,41,47,0,1,0
822783,40,2021,12,31,15,12,3,0,1,0
822709,45,2021,12,31,2,1,55,0,1,0
822713,25,2021,12,31,2,49,10,0,1,0
822772,46,2021,12,31,14,26,39,0,0,1
822818,28,2021,12,31,18,46,41,1,0,0
822705,25,2021,12,31,1,25,5,1,0,0
822839,54,2021,12,31,22,23,17,0,1,0
822726,22,2021,12,31,10,1,58,1,0,0
822790,39,2021,12,31,16,15,34,0,1,0
822815,27,2021,12,31,18,13,2,0,1,0
822793,21,2021,12,31,16,21,54,1,0,0
822700,36,2021,12,31,0,40,2,1,0,0
822735,42,2021,12,31,11,10,58,0,1,0
822821,38,2021,12,31,18,58,19,1,0,0
822799,25,2021,12,31,16,33,21,0,1,0
822781,26,2021,12,31,15,10,14,0,0,1
822706,19,2021,12,31,1,47,0,0,1,0
822829,53,2021,12,31,20,14,58,0,0,1
822751,46,2021,12,31,12,20,29,0,0,1
822808,27,2021,12,31,17,14,42,0,1,0
822840,19,2021,12,31,22,32,38,0,1,0
822766,35,2021,12,31,13,37,29,0,1,0
822703,35,2021,12,31,1,12,22,0,1,0
822678,21,2021,12,30,21,31,12,0,1,0
822493,48,2021,12,30,0,1,46,1,0,0
822575,27,2021,12,30,14,53,28,1,0,0
822566,47,2021,12,30,14,0,49,1,0,0
822510,21,2021,12,30,8,42,6,0,1,0
822536,49,2021,12,30,10,49,9,0,1,0
822654,22,2021,12,30,20,0,2,1,0,0
822570,24,2021,12,30,14,32,0,0,0,1
822653,52,2021,12,30,20,0,2,1,0,0
822622,25,2021,12,30,17,47,13,0,0,1
822535,39,2021,12,30,10,46,41,0,0,1
822511,46,2021,12,30,8,50,3,0,1,0
822579,21,2021,12,30,14,59,25,1,0,0
822581,29,2021,12,30,15,5,34,0,0,1
822583,36,2021,12,30,15,17,17,0,1,0
822693,32,2021,12,30,23,30,53,1,0,0
822558,32,2021,12,30,12,28,27,1,0,0
822601,21,2021,12,30,16,32,43,0,1,0
822635,41,2021,12,30,18,49,13,0,1,0
822600,24,2021,12,30,16,32,20,1,0,0
822509,32,2021,12,30,8,28,56,0,1,0
822674,32,2021,12,30,21,3,47,0,1,0
822500,25,2021,12,30,0,33,23,1,0,0
822590,36,2021,12,30,15,51,48,0,0,1
822629,25,2021,12,30,18,34,11,0,1,0
822628,29,2021,12,30,18,22,31,0,0,1
822494,20,2021,12,30,0,1,59,0,1,0
822593,30,2021,12,30,16,2,57,0,0,1
822501,42,2021,12,30,0,57,50,1,0,0
822537,30,2021,12,30,10,50,40,1,0,0
822574,21,2021,12,30,14,52,18,0,1,0
822607,27,2021,12,30,16,51,3,1,0,0
822599,23,2021,12,30,16,29,31,1,0,0
822495,23,2021,12,30,0,8,12,1,0,0
822546,23,2021,12,30,11,32,5,0,1,0
822662,32,2021,12,30,20,20,19,0,0,1
822525,34,2021,12,30,10,6,23,0,0,1
822568,21,2021,12,30,14,30,18,0,1,0
822660,26,2021,12,30,20,17,24,1,0,0
822502,32,2021,12,30,1,41,19,0,1,0
822522,33,2021,12,30,9,55,47,0,0,1
822526,26,2021,12,30,10,7,58,0,0,1
822519,23,2021,12,30,9,47,57,0,1,0
822626,39,2021,12,30,18,14,52,0,1,0
822618,54,2021,12,30,17,38,11,0,1,0
822637,66,2021,12,30,18,55,6,1,0,0
822520,49,2021,12,30,9,48,19,1,0,0
822549,19,2021,12,30,11,42,38,0,1,0
822638,39,2021,12,30,19,4,0,0,1,0
822496,21,2021,12,30,0,14,27,0,1,0
822684,23,2021,12,30,22,13,8,1,0,0
822627,62,2021,12,30,18,18,5,1,0,0
822507,47,2021,12,30,7,30,23,1,0,0
822532,24,2021,12,30,10,26,47,0,0,1
822595,22,2021,12,30,16,10,41,0,1,0
822695,23,2021,12,30,23,55,16,1,0,0
822523,40,2021,12,30,9,59,18,0,1,0
822586,27,2021,12,30,15,36,34,1,0,0
822513,45,2021,12,30,9,6,58,1,0,0
822596,52,2021,12,30,16,21,34,1,0,0
822687,23,2021,12,30,22,28,22,0,1,0
822630,41,2021,12,30,18,34,12,0,0,1
822614,35,2021,12,30,17,23,56,0,1,0
822530,27,2021,12,30,10,21,2,1,0,0
822564,24,2021,12,30,13,46,18,0,0,1
822554,29,2021,12,30,12,7,19,1,0,0
822580,26,2021,12,30,15,1,52,0,1,0
822527,45,2021,12,30,10,16,13,1,0,0
822506,20,2021,12,30,4,4,24,1,0,0
822652,25,2021,12,30,19,57,33,1,0,0
822604,39,2021,12,30,16,44,58,0,0,1
822561,27,2021,12,30,13,7,53,0,0,1
822572,25,2021,12,30,14,41,56,1,0,0
822617,26,2021,12,30,17,34,31,1,0,0
822518,53,2021,12,30,9,45,50,0,1,0
822690,23,2021,12,30,22,48,16,0,1,0
822524,26,2021,12,30,10,2,6,1,0,0
822650,33,2021,12,30,19,50,33,1,0,0
822521,33,2021,12,30,9,51,14,1,0,0
822552,34,2021,12,30,11,51,26,1,0,0
822680,43,2021,12,30,21,42,8,1,0,0
822659,27,2021,12,30,20,13,52,0,0,1
822563,34,2021,12,30,13,30,53,0,1,0
822644,29,2021,12,30,19,26,45,0,1,0
822661,31,2021,12,30,20,19,57,1,0,0
822646,27,2021,12,30,19,36,5,0,1,0
822556,27,2021,12,30,12,22,22,1,0,0
822681,49,2021,12,30,21,49,30,1,0,0
822602,27,2021,12,30,16,40,30,0,1,0
822531,24,2021,12,30,10,21,36,0,0,1
822499,27,2021,12,30,0,25,6,0,1,0
822682,23,2021,12,30,21,52,57,1,0,0
822639,24,2021,12,30,19,9,31,0,1,0
822669,24,2021,12,30,20,51,13,0,0,1
822625,39,2021,12,30,17,57,34,0,1,0
822577,38,2021,12,30,14,58,10,0,0,1
822664,38,2021,12,30,20,25,27,1,0,0
822605,31,2021,12,30,16,48,20,0,1,0
822587,22,2021,12,30,15,38,15,0,1,0
822533,30,2021,12,30,10,44,32,0,0,1
822663,29,2021,12,30,20,21,45,1,0,0
822588,37,2021,12,30,15,39,55,0,1,0
822667,41,2021,12,30,20,33,38,1,0,0
822611,38,2021,12,30,17,5,22,0,1,0
822689,30,2021,12,30,22,47,43,1,0,0
822553,39,2021,12,30,11,57,28,0,1,0
822649,30,2021,12,30,19,48,11,1,0,0
822642,34,2021,12,30,19,20,11,1,0,0
822548,37,2021,12,30,11,39,14,0,0,1
822503,19,2021,12,30,1,46,23,0,1,0
822571,56,2021,12,30,14,40,40,0,1,0
822688,19,2021,12,30,22,44,21,0,1,0
822551,22,2021,12,30,11,47,15,0,1,0
822634,53,2021,12,30,18,38,30,0,1,0
822612,42,2021,12,30,17,9,11,1,0,0
822672,23,2021,12,30,21,0,18,0,1,0
822578,30,2021,12,30,14,58,40,0,0,1
822594,65,2021,12,30,16,7,1,1,0,0
822679,23,2021,12,30,21,35,38,0,1,0
822543,36,2021,12,30,11,21,42,1,0,0
822550,28,2021,12,30,11,43,2,1,0,0
822641,52,2021,12,30,19,17,52,1,0,0
822692,30,2021,12,30,23,11,9,0,1,0
822505,26,2021,12,30,2,44,13,0,1,0
822512,30,2021,12,30,8,59,44,0,0,1
822609,23,2021,12,30,16,51,53,0,1,0
822517,26,2021,12,30,9,35,51,0,1,0
822631,31,2021,12,30,18,36,47,1,0,0
822685,25,2021,12,30,22,21,10,1,0,0
822539,25,2021,12,30,11,3,27,0,1,0
822686,20,2021,12,30,22,25,53,1,0,0
822567,27,2021,12,30,14,20,11,0,1,0
822673,45,2021,12,30,21,2,43,0,1,0
822620,33,2021,12,30,17,43,14,1,0,0
822621,39,2021,12,30,17,43,47,1,0,0
822665,23,2021,12,30,20,28,56,0,1,0
822657,22,2021,12,30,20,9,36,1,0,0
822656,31,2021,12,30,20,9,20,0,1,0
822636,39,2021,12,30,18,54,29,0,1,0
822643,21,2021,12,30,19,23,24,0,1,0
822591,21,2021,12,30,15,54,40,0,1,0
822559,27,2021,12,30,12,33,45,0,1,0
822676,28,2021,12,30,21,21,20,1,0,0
822529,36,2021,12,30,10,19,53,1,0,0
822585,44,2021,12,30,15,34,50,1,0,0
822582,29,2021,12,30,15,8,53,0,0,1
822647,21,2021,12,30,19,40,31,1,0,0
822544,53,2021,12,30,11,24,35,0,1,0
822608,24,2021,12,30,16,51,21,1,0,0
822545,38,2021,12,30,11,29,22,0,1,0
822675,38,2021,12,30,21,8,13,0,1,0
822615,32,2021,12,30,17,26,33,1,0,0
822497,22,2021,12,30,0,21,56,1,0,0
822508,34,2021,12,30,8,25,34,1,0,0
822592,19,2021,12,30,15,58,15,1,0,0
822504,22,2021,12,30,2,8,47,0,1,0
822623,21,2021,12,30,17,49,12,1,0,0
822655,41,2021,12,30,20,0,51,1,0,0
822597,24,2021,12,30,16,25,41,0,1,0
822691,27,2021,12,30,22,56,19,1,0,0
822645,71,2021,12,30,19,32,6,0,0,1
822541,24,2021,12,30,11,12,53,1,0,0
822547,26,2021,12,30,11,38,50,1,0,0
822565,70,2021,12,30,13,56,47,0,1,0
822666,40,2021,12,30,20,29,10,0,1,0
822569,37,2021,12,30,14,30,19,0,0,1
822515,52,2021,12,30,9,21,50,0,1,0
822598,20,2021,12,30,16,28,46,1,0,0
822560,59,2021,12,30,13,0,33,0,1,0
822616,58,2021,12,30,17,33,50,0,1,0
822538,43,2021,12,30,10,57,9,0,1,0
822610,27,2021,12,30,17,4,46,0,1,0
822562,33,2021,12,30,13,28,7,0,0,1
822516,35,2021,12,30,9,31,5,1,0,0
822573,34,2021,12,30,14,42,17,0,1,0
822648,34,2021,12,30,19,41,50,0,1,0
822619,34,2021,12,30,17,38,40,0,1,0
822670,27,2021,12,30,20,58,36,1,0,0
822555,27,2021,12,30,12,12,54,0,0,1
822603,31,2021,12,30,16,41,40,0,1,0
822557,23,2021,12,30,12,27,16,0,1,0
822651,46,2021,12,30,19,52,23,0,1,0
822576,34,2021,12,30,14,55,1,0,0,1
822632,51,2021,12,30,18,37,3,1,0,0
822498,25,2021,12,30,0,24,44,1,0,0
822671,21,2021,12,30,20,59,16,0,1,0
822658,30,2021,12,30,20,11,19,0,1,0
822668,45,2021,12,30,20,42,6,1,0,0
822534,39,2021,12,30,10,45,12,0,1,0
822694,29,2021,12,30,23,31,13,0,1,0
822589,32,2021,12,30,15,51,10,0,0,1
822528,24,2021,12,30,10,19,7,0,0,1
822640,25,2021,12,30,19,13,10,1,0,0
822584,24,2021,12,30,15,24,1,0,1,0
822542,49,2021,12,30,11,19,53,0,0,1
822633,38,2021,12,30,18,37,29,1,0,0
822613,23,2021,12,30,17,14,6,0,1,0
822683,22,2021,12,30,22,3,37,0,1,0
822514,56,2021,12,30,9,12,18,0,0,1
822606,30,2021,12,30,16,50,30,0,1,0
822677,28,2021,12,30,21,23,55,0,1,0
822540,26,2021,12,30,11,11,36,0,0,1
822624,29,2021,12,30,17,49,27,1,0,0
822424,26,2021,12,29,19,2,10,0,0,1
822332,21,2021,12,29,11,10,48,1,0,0
822338,27,2021,12,29,11,30,50,0,1,0
822489,23,2021,12,29,23,48,15,0,1,0
822350,29,2021,12,29,12,26,22,1,0,0
822443,29,2021,12,29,20,39,12,0,0,1
822307,28,2021,12,29,9,10,14,1,0,0
822344,20,2021,12,29,12,5,14,1,0,0
822492,26,2021,12,29,23,53,38,0,1,0
822410,22,2021,12,29,18,17,59,1,0,0
822453,24,2021,12,29,21,7,13,1,0,0
822368,24,2021,12,29,14,41,51,0,1,0
822296,20,2021,12,29,2,42,34,0,1,0
822415,23,2021,12,29,18,34,23,0,1,0
822480,36,2021,12,29,23,15,40,0,0,1
822381,52,2021,12,29,16,8,22,1,0,0
822360,53,2021,12,29,13,59,14,0,0,1
822359,37,2021,12,29,13,40,4,0,0,1
822375,24,2021,12,29,15,37,47,0,1,0
822469,27,2021,12,29,22,23,13,0,1,0
822406,40,2021,12,29,18,3,16,0,1,0
822445,58,2021,12,29,20,49,42,1,0,0
822442,57,2021,12,29,20,32,35,0,1,0
822465,29,2021,12,29,22,1,20,0,1,0
822289,57,2021,12,29,0,30,57,0,1,0
822297,57,2021,12,29,6,37,57,0,1,0
822353,32,2021,12,29,12,30,55,1,0,0
822309,38,2021,12,29,9,20,1,1,0,0
822389,33,2021,12,29,16,56,2,0,1,0
822295,29,2021,12,29,2,0,46,0,1,0
822308,35,2021,12,29,9,12,21,0,0,1
822298,46,2021,12,29,7,40,14,1,0,0
822420,43,2021,12,29,18,50,57,0,1,0
822315,28,2021,12,29,10,9,33,0,0,1
822302,31,2021,12,29,8,28,1,1,0,0
822365,36,2021,12,29,14,34,39,0,0,1
822354,27,2021,12,29,12,39,47,1,0,0
822459,26,2021,12,29,21,35,8,1,0,0
822378,20,2021,12,29,15,53,24,0,0,1
822305,45,2021,12,29,8,49,11,1,0,0
822458,43,2021,12,29,21,31,54,1,0,0
822441,37,2021,12,29,20,31,9,0,1,0
822417,19,2021,12,29,18,40,27,0,1,0
822342,39,2021,12,29,11,51,8,1,0,0
822461,23,2021,12,29,21,44,7,1,0,0
822438,50,2021,12,29,20,17,0,0,1,0
822329,48,2021,12,29,11,0,48,0,1,0
822476,22,2021,12,29,22,49,27,0,1,0
822440,32,2021,12,29,20,31,1,1,0,0
822387,21,2021,12,29,16,51,16,1,0,0
822462,23,2021,12,29,21,46,25,0,1,0
822384,20,2021,12,29,16,41,27,1,0,0
822457,31,2021,12,29,21,30,48,0,0,1
822339,38,2021,12,29,11,32,30,0,1,0
822346,34,2021,12,29,12,19,45,0,1,0
822326,20,2021,12,29,10,42,46,0,1,0
822286,28,2021,12,29,0,4,25,1,0,0
822370,26,2021,12,29,14,44,6,0,0,1
822467,34,2021,12,29,22,7,52,0,1,0
822376,21,2021,12,29,15,45,11,1,0,0
822395,42,2021,12,29,17,18,10,1,0,0
822412,33,2021,12,29,18,25,29,0,1,0
822464,29,2021,12,29,21,55,35,1,0,0
822340,26,2021,12,29,11,40,36,0,1,0
822366,35,2021,12,29,14,40,15,0,0,1
822475,19,2021,12,29,22,44,0,1,0,0
822433,23,2021,12,29,19,56,55,0,1,0
822393,29,2021,12,29,17,15,46,0,1,0
822319,22,2021,12,29,10,27,25,0,1,0
822434,39,2021,12,29,19,59,37,0,1,0
822287,21,2021,12,29,0,16,41,0,1,0
822291,74,2021,12,29,1,8,22,1,0,0
822331,29,2021,12,29,11,7,42,1,0,0
822386,38,2021,12,29,16,49,45,1,0,0
822485,50,2021,12,29,23,33,19,0,1,0
822292,27,2021,12,29,1,17,5,1,0,0
822345,51,2021,12,29,12,17,39,0,1,0
822436,48,2021,12,29,20,4,33,1,0,0
822327,44,2021,12,29,10,57,13,0,1,0
822333,27,2021,12,29,11,10,48,0,0,1
822321,33,2021,12,29,10,37,1,0,0,1
822347,44,2021,12,29,12,19,50,0,1,0
822290,49,2021,12,29,1,6,54,1,0,0
822460,23,2021,12,29,21,43,43,0,1,0
822487,26,2021,12,29,23,36,55,0,1,0
822400,30,2021,12,29,17,35,29,0,1,0
822390,43,2021,12,29,16,56,13,0,1,0
822454,33,2021,12,29,21,23,19,0,1,0
822414,30,2021,12,29,18,33,34,0,1,0
822323,30,2021,12,29,10,37,41,1,0,0
822471,40,2021,12,29,22,25,24,1,0,0
822419,31,2021,12,29,18,47,14,1,0,0
822405,29,2021,12,29,18,1,36,1,0,0
822313,20,2021,12,29,9,47,40,0,1,0
822448,35,2021,12,29,20,54,5,0,1,0
822456,27,2021,12,29,21,30,27,1,0,0
822455,31,2021,12,29,21,27,7,0,1,0
822371,28,2021,12,29,14,51,34,1,0,0
822452,59,2021,12,29,21,6,18,0,1,0
822328,28,2021,12,29,10,57,41,0,0,1
822423,40,2021,12,29,19,1,4,0,1,0
822444,21,2021,12,29,20,45,22,0,1,0
822316,38,2021,12,29,10,21,52,0,1,0
822355,37,2021,12,29,13,6,1,1,0,0
822473,27,2021,12,29,22,32,36,1,0,0
822361,82,2021,12,29,13,59,39,0,1,0
822483,19,2021,12,29,23,31,22,0,1,0
822396,28,2021,12,29,17,20,16,1,0,0
822484,31,2021,12,29,23,32,0,0,1,0
822334,21,2021,12,29,11,15,7,1,0,0
822317,33,2021,12,29,10,23,10,0,1,0
822468,20,2021,12,29,22,13,21,0,1,0
822293,20,2021,12,29,1,29,55,1,0,0
822413,21,2021,12,29,18,31,41,0,1,0
822481,26,2021,12,29,23,16,19,1,0,0
822357,41,2021,12,29,13,15,2,0,1,0
822310,24,2021,12,29,9,28,29,1,0,0
822407,53,2021,12,29,18,10,39,0,1,0
822430,51,2021,12,29,19,27,13,0,1,0
822337,60,2021,12,29,11,29,49,0,1,0
822421,32,2021,12,29,18,52,47,0,0,1
822314,25,2021,12,29,10,0,50,0,1,0
822428,37,2021,12,29,19,8,46,1,0,0
822398,24,2021,12,29,17,25,6,0,0,1
822447,35,2021,12,29,20,53,53,0,1,0
822324,20,2021,12,29,10,37,51,0,1,0
822426,21,2021,12,29,19,4,28,0,1,0
822418,25,2021,12,29,18,40,37,0,1,0
822383,42,2021,12,29,16,26,8,1,0,0
822404,30,2021,12,29,17,59,50,0,0,1
822422,63,2021,12,29,19,0,21,1,0,0
822416,32,2021,12,29,18,34,32,1,0,0
822392,38,2021,12,29,17,12,32,0,1,0
822486,19,2021,12,29,23,35,48,1,0,0
822470,23,2021,12,29,22,23,14,1,0,0
822369,32,2021,12,29,14,42,7,0,1,0
822363,37,2021,12,29,14,29,58,0,1,0
822351,47,2021,12,29,12,27,47,0,0,1
822450,24,2021,12,29,20,56,24,0,1,0
822474,28,2021,12,29,22,33,13,0,1,0
822477,19,2021,12,29,23,1,37,1,0,0
822312,50,2021,12,29,9,37,20,1,0,0
822303,43,2021,12,29,8,30,5,1,0,0
822403,33,2021,12,29,17,52,36,1,0,0
822373,28,2021,12,29,15,30,1,0,1,0
822336,43,2021,12,29,11,22,11,1,0,0
822320,44,2021,12,29,10,29,55,0,1,0
822380,27,2021,12,29,16,7,17,1,0,0
822352,25,2021,12,29,12,30,24,1,0,0
822451,30,2021,12,29,21,4,54,0,1,0
822348,36,2021,12,29,12,23,16,0,1,0
822429,30,2021,12,29,19,14,59,1,0,0
822294,34,2021,12,29,1,46,7,0,1,0
822325,29,2021,12,29,10,39,6,0,0,1
822318,41,2021,12,29,10,24,7,0,1,0
822388,37,2021,12,29,16,54,57,1,0,0
822402,30,2021,12,29,17,45,25,0,1,0
822427,32,2021,12,29,19,7,44,1,0,0
822439,43,2021,12,29,20,17,14,0,1,0
822478,25,2021,12,29,23,1,39,0,1,0
822358,36,2021,12,29,13,31,16,1,0,0
822374,19,2021,12,29,15,36,29,0,1,0
822399,21,2021,12,29,17,27,17,1,0,0
822382,41,2021,12,29,16,21,14,0,0,1
822479,45,2021,12,29,23,6,6,0,1,0
822411,34,2021,12,29,18,21,22,0,1,0
822306,24,2021,12,29,9,5,0,0,1,0
822335,53,2021,12,29,11,16,33,0,0,1
822472,44,2021,12,29,22,30,12,1,0,0
822482,19,2021,12,29,23,18,4,0,1,0
822300,46,2021,12,29,7,50,55,0,1,0
822431,37,2021,12,29,19,36,14,0,1,0
822491,33,2021,12,29,23,50,54,1,0,0
822299,23,2021,12,29,7,46,40,1,0,0
822301,37,2021,12,29,8,26,43,0,0,1
822364,50,2021,12,29,14,34,5,1,0,0
822367,46,2021,12,29,14,40,17,0,1,0
822466,38,2021,12,29,22,3,45,0,1,0
822343,41,2021,12,29,11,51,47,0,1,0
822391,41,2021,12,29,17,4,59,0,1,0
822408,55,2021,12,29,18,13,6,1,0,0
822304,28,2021,12,29,8,44,10,0,0,1
822356,32,2021,12,29,13,13,4,1,0,0
822311,20,2021,12,29,9,34,11,1,0,0
822394,34,2021,12,29,17,17,58,1,0,0
822401,24,2021,12,29,17,43,31,1,0,0
822437,19,2021,12,29,20,11,5,0,1,0
822409,27,2021,12,29,18,17,23,1,0,0
822362,55,2021,12,29,14,19,4,0,0,1
822379,20,2021,12,29,15,55,12,0,0,1
822425,46,2021,12,29,19,4,5,1,0,0
822372,25,2021,12,29,15,1,54,1,0,0
822385,26,2021,12,29,16,41,45,0,1,0
822449,36,2021,12,29,20,54,15,0,1,0
822341,31,2021,12,29,11,44,38,0,0,1
822288,47,2021,12,29,0,17,57,0,1,0
822490,20,2021,12,29,23,49,6,0,1,0
822446,40,2021,12,29,20,52,21,1,0,0
822330,39,2021,12,29,11,2,0,0,1,0
822349,53,2021,12,29,12,25,24,0,0,1
822488,53,2021,12,29,23,43,30,1,0,0
822435,48,2021,12,29,20,2,50,0,1,0
822432,41,2021,12,29,19,48,8,1,0,0
822463,19,2021,12,29,21,51,55,0,1,0
822377,28,2021,12,29,15,52,54,0,1,0
822397,39,2021,12,29,17,21,26,0,0,1
822033,58,2021,12,28,10,40,51,0,1,0
822253,22,2021,12,28,21,2,16,0,1,0
822134,27,2021,12,28,15,10,27,1,0,0
822054,31,2021,12,28,11,11,25,0,1,0
822039,24,2021,12,28,10,49,15,0,1,0
822210,27,2021,12,28,18,22,46,1,0,0
822022,59,2021,12,28,9,44,9,0,0,1
822094,37,2021,12,28,13,4,38,0,1,0
822279,22,2021,12,28,22,55,49,1,0,0
822285,21,2021,12,28,23,59,20,0,1,0
821994,20,2021,12,28,5,55,40,1,0,0
821981,51,2021,12,28,0,23,43,0,1,0
822142,33,2021,12,28,15,30,45,1,0,0
822126,26,2021,12,28,14,51,35,1,0,0
822205,40,2021,12,28,18,6,19,0,0,1
822179,32,2021,12,28,17,2,41,0,1,0
822212,26,2021,12,28,18,29,53,0,1,0
822275,20,2021,12,28,22,47,30,1,0,0
