ID_usuario,edad_usuario,año_alta,mes_alta,dia_alta,hora_alta_h,hora_alta_m,hora_alta_s,genero_FEMALE,genero_MALE,genero_OTHER
939674,41,2022,12,31,11,25,44,0,1,0
939635,19,2022,12,31,10,1,2,0,1,0
939698,31,2022,12,31,12,6,33,1,0,0
939689,22,2022,12,31,11,50,17,0,1,0
939822,25,2022,12,31,18,53,9,0,0,1
939701,36,2022,12,31,12,8,47,0,0,1
939826,54,2022,12,31,19,8,22,1,0,0
939680,30,2022,12,31,11,45,7,0,0,1
939707,34,2022,12,31,12,22,26,0,1,0
939625,46,2022,12,31,9,15,30,0,1,0
939807,74,2022,12,31,17,31,20,1,0,0
939851,36,2022,12,31,23,12,16,1,0,0
939650,35,2022,12,31,10,31,53,0,0,1
939667,26,2022,12,31,11,13,58,0,1,0
939585,20,2022,12,31,0,19,17,1,0,0
939736,28,2022,12,31,13,48,37,1,0,0
939811,43,2022,12,31,17,40,20,0,1,0
939828,21,2022,12,31,19,14,52,0,1,0
939656,26,2022,12,31,10,50,18,1,0,0
939611,20,2022,12,31,5,53,46,1,0,0
939729,25,2022,12,31,13,26,46,0,0,1
939776,19,2022,12,31,15,34,13,0,1,0
939614,21,2022,12,31,7,33,53,0,1,0
939804,63,2022,12,31,17,25,33,1,0,0
939810,22,2022,12,31,17,32,10,1,0,0
939706,28,2022,12,31,12,22,24,0,1,0
939670,23,2022,12,31,11,22,30,1,0,0
939837,22,2022,12,31,20,27,45,0,1,0
939601,25,2022,12,31,5,1,27,0,1,0
939645,19,2022,12,31,10,7,47,1,0,0
939812,22,2022,12,31,18,6,7,0,1,0
939626,30,2022,12,31,9,25,31,1,0,0
939771,39,2022,12,31,15,31,54,1,0,0
939647,33,2022,12,31,10,18,26,0,0,1
939597,22,2022,12,31,3,50,1,0,1,0
939825,19,2022,12,31,19,3,10,0,1,0
939829,33,2022,12,31,19,15,46,1,0,0
939646,28,2022,12,31,10,8,1,0,0,1
939762,26,2022,12,31,15,14,57,0,0,1
939824,35,2022,12,31,18,59,24,1,0,0
939788,18,2022,12,31,16,8,27,1,0,0
939703,32,2022,12,31,12,11,54,0,0,1
939682,21,2022,12,31,11,47,7,1,0,0
939588,25,2022,12,31,1,16,15,0,1,0
939827,26,2022,12,31,19,13,4,1,0,0
939654,42,2022,12,31,10,46,18,0,0,1
939798,31,2022,12,31,17,2,33,0,1,0
939690,33,2022,12,31,11,50,52,0,0,1
939794,28,2022,12,31,16,46,21,1,0,0
939718,25,2022,12,31,13,13,7,0,0,1
