ID_usuario,edad_usuario,año_alta,mes_alta,dia_alta,hora_alta_h,hora_alta_m,hora_alta_s,genero_FEMALE,genero_MALE,genero_OTHER
224285,65,4,1,16,12,44,20,0,1,0
224286,60,4,1,16,12,45,10,0,1,0
224287,50,4,1,16,12,46,47,1,0,0
224288,53,4,1,16,12,51,0,0,1,0
224289,30,4,1,16,12,59,5,0,1,0
224291,24,4,1,16,13,14,41,1,0,0
224294,45,4,1,16,13,27,35,0,1,0
224295,40,4,1,16,13,31,39,1,0,0
224297,33,4,1,16,13,44,49,0,1,0
224298,43,4,1,16,13,44,57,1,0,0
224299,38,4,1,16,13,47,24,1,0,0
224303,35,4,1,16,14,0,29,1,0,0
224305,45,4,1,16,14,1,9,0,1,0
224306,38,4,1,16,14,16,17,1,0,0
224307,24,4,1,16,14,18,1,0,1,0
224310,27,4,1,16,14,24,15,1,0,0
224311,25,4,1,16,14,28,28,1,0,0
224314,53,4,1,16,14,37,54,0,1,0
224317,43,4,1,16,14,58,52,1,0,0
224318,57,4,1,16,15,2,42,0,1,0
224319,44,4,1,16,15,11,23,0,1,0
224323,57,4,1,16,15,34,25,0,1,0
224329,38,4,1,16,15,55,45,1,0,0
224330,24,4,1,16,15,56,50,0,1,0
224333,68,4,1,16,16,11,21,0,1,0
224336,31,4,1,16,16,29,51,1,0,0
224341,41,4,1,16,16,54,18,0,1,0
224342,42,4,1,16,16,55,58,1,0,0
224343,37,4,1,16,17,4,36,1,0,0
224344,51,4,1,16,17,12,51,1,0,0
224345,36,4,1,16,17,29,2,0,1,0
224349,41,4,1,16,17,36,45,1,0,0
224350,30,4,1,16,17,36,58,1,0,0
224351,20,4,1,16,17,37,42,0,1,0
224354,51,4,1,16,17,49,13,1,0,0
224360,28,4,1,16,18,9,46,0,1,0
224361,26,4,1,16,18,13,29,1,0,0
224362,28,4,1,16,18,14,48,1,0,0
224364,38,4,1,16,18,21,8,1,0,0
224366,20,4,1,16,18,31,54,1,0,0
224369,25,4,1,16,18,37,2,0,1,0
224370,28,4,1,16,18,41,5,0,1,0
224371,30,4,1,16,18,41,37,0,1,0
224372,47,4,1,16,18,48,0,1,0,0
224373,40,4,1,16,19,8,39,0,1,0
224375,30,4,1,16,19,10,38,0,1,0
224376,42,4,1,16,19,16,49,1,0,0
224377,51,4,1,16,19,17,2,0,1,0
224386,24,4,1,16,20,10,20,0,1,0
224394,63,4,1,16,20,41,41,1,0,0
224398,32,4,1,16,20,58,55,0,1,0
224399,27,4,1,16,21,1,29,1,0,0
224400,27,4,1,16,21,4,41,0,1,0
224402,23,4,1,16,21,19,56,0,1,0
224403,58,4,1,16,21,23,21,1,0,0
224404,31,4,1,16,21,24,46,0,1,0
224405,34,4,1,16,21,29,11,1,0,0
224407,54,4,1,16,21,30,57,1,0,0
224408,38,4,1,16,21,37,17,0,1,0
224409,42,4,1,16,21,39,59,1,0,0
224416,21,4,1,16,22,33,39,1,0,0
224417,22,4,1,16,22,33,54,0,1,0
224418,29,4,1,16,22,34,31,1,0,0
224422,22,4,1,16,22,54,15,0,1,0
224427,23,5,1,16,0,1,8,1,0,0
224429,38,5,1,16,0,14,32,0,1,0
224433,33,5,1,16,0,53,6,0,1,0
224436,36,5,1,16,1,27,24,0,1,0
224440,29,5,1,16,2,20,47,1,0,0
224446,51,5,1,16,7,48,23,0,1,0
224447,21,5,1,16,8,7,8,1,0,0
224455,41,5,1,16,9,0,35,1,0,0
224456,46,5,1,16,9,6,1,1,0,0
224457,30,5,1,16,9,11,26,0,1,0
224458,33,5,1,16,9,12,30,0,1,0
224460,26,5,1,16,9,33,19,1,0,0
224462,38,5,1,16,9,53,33,0,1,0
224463,52,5,1,16,10,1,35,1,0,0
224465,54,5,1,16,10,12,46,0,1,0
224471,39,5,1,16,11,15,40,1,0,0
224478,42,5,1,16,12,4,11,0,1,0
224479,58,5,1,16,12,7,22,1,0,0
224480,58,5,1,16,12,11,4,1,0,0
224481,32,5,1,16,12,12,6,0,1,0
224484,27,5,1,16,12,28,54,1,0,0
224486,32,5,1,16,12,32,1,0,1,0
224488,62,5,1,16,12,32,50,1,0,0
224490,27,5,1,16,12,36,28,1,0,0
224491,40,5,1,16,12,37,23,1,0,0
224498,45,5,1,16,12,56,30,1,0,0
224507,28,5,1,16,13,38,48,0,1,0
224508,39,5,1,16,13,43,39,1,0,0
224510,28,5,1,16,13,48,20,0,1,0
224511,38,5,1,16,13,50,52,1,0,0
224513,18,5,1,16,13,51,28,0,1,0
224514,22,5,1,16,13,54,36,1,0,0
224516,21,5,1,16,13,55,39,0,1,0
224519,38,5,1,16,14,1,22,1,0,0
224521,25,5,1,16,14,5,41,1,0,0
224524,44,5,1,16,14,18,17,1,0,0
224526,74,5,1,16,14,22,18,1,0,0
224527,28,5,1,16,14,23,41,1,0,0
224529,34,5,1,16,14,27,39,0,1,0
224531,25,5,1,16,14,38,4,1,0,0
224532,37,5,1,16,14,42,29,0,1,0
224535,31,5,1,16,14,48,54,0,1,0
224536,31,5,1,16,14,57,52,1,0,0
224540,26,5,1,16,15,20,2,1,0,0
224542,46,5,1,16,15,37,29,1,0,0
224545,24,5,1,16,16,10,42,1,0,0
224546,29,5,1,16,16,14,8,1,0,0
224547,30,5,1,16,16,15,15,1,0,0
224553,46,5,1,16,16,51,34,0,1,0
224554,30,5,1,16,16,56,12,0,1,0
224555,33,5,1,16,17,0,24,0,1,0
224558,47,5,1,16,17,8,20,1,0,0
224559,34,5,1,16,17,13,43,1,0,0
224561,47,5,1,16,17,18,16,1,0,0
224563,34,5,1,16,17,21,3,0,1,0
224565,43,5,1,16,17,24,22,1,0,0
224571,39,5,1,16,17,48,46,1,0,0
224576,38,5,1,16,18,0,4,1,0,0
224581,26,5,1,16,18,37,14,1,0,0
224582,41,5,1,16,18,48,51,1,0,0
224584,19,5,1,16,19,7,41,1,0,0
224588,21,5,1,16,19,27,15,0,1,0
224589,64,5,1,16,19,33,28,1,0,0
224600,30,5,1,16,20,16,44,1,0,0
224601,41,5,1,16,20,29,2,1,0,0
224604,28,5,1,16,20,53,38,1,0,0
224610,22,5,1,16,21,28,42,1,0,0
224611,24,5,1,16,21,48,19,1,0,0
224612,27,5,1,16,21,49,59,1,0,0
224613,22,5,1,16,21,52,9,0,1,0
224614,24,5,1,16,22,1,47,1,0,0
224617,48,5,1,16,22,21,14,1,0,0
224618,34,5,1,16,22,22,36,0,1,0
224620,32,5,1,16,22,40,34,0,1,0
224621,26,5,1,16,22,41,49,0,1,0
224624,28,5,1,16,22,51,41,1,0,0
224626,30,5,1,16,23,1,15,1,0,0
224627,23,5,1,16,23,4,36,0,1,0
224629,52,5,1,16,23,10,8,0,1,0
224634,30,6,1,16,0,0,16,1,0,0
224635,35,6,1,16,0,16,34,0,1,0
224637,54,6,1,16,0,30,27,1,0,0
224647,56,6,1,16,6,39,41,0,1,0
224648,35,6,1,16,6,42,7,0,1,0
224649,38,6,1,16,7,14,46,1,0,0
224650,32,6,1,16,8,25,3,1,0,0
224659,31,6,1,16,9,24,35,0,1,0
224661,25,6,1,16,9,30,42,1,0,0
224663,28,6,1,16,9,39,25,0,1,0
224665,38,6,1,16,9,46,29,0,1,0
224668,68,6,1,16,9,49,55,0,1,0
224679,52,6,1,16,10,22,22,0,1,0
224687,29,6,1,16,10,51,2,0,1,0
224688,39,6,1,16,10,52,49,0,1,0
224689,28,6,1,16,10,53,18,1,0,0
224691,33,6,1,16,10,57,8,0,1,0
224694,44,6,1,16,11,9,36,1,0,0
224697,29,6,1,16,11,14,10,1,0,0
224698,36,6,1,16,11,16,14,0,1,0
224699,42,6,1,16,11,16,37,0,1,0
224701,27,6,1,16,11,18,28,0,1,0
224709,57,6,1,16,11,29,51,1,0,0
224710,56,6,1,16,11,30,49,1,0,0
224712,38,6,1,16,11,33,3,1,0,0
224714,39,6,1,16,11,33,32,1,0,0
224716,41,6,1,16,11,39,40,0,1,0
224722,35,6,1,16,11,53,28,0,1,0
224723,30,6,1,16,11,55,3,1,0,0
224725,61,6,1,16,12,0,7,0,1,0
224726,66,6,1,16,12,8,26,0,1,0
224727,20,6,1,16,12,8,27,1,0,0
224730,44,6,1,16,12,11,53,1,0,0
224731,30,6,1,16,12,12,22,1,0,0
224733,38,6,1,16,12,18,28,0,1,0
224735,20,6,1,16,12,20,23,1,0,0
224736,26,6,1,16,12,25,0,0,1,0
224738,43,6,1,16,12,26,28,1,0,0
224747,62,6,1,16,12,44,56,0,1,0
224748,67,6,1,16,12,48,2,0,1,0
224749,23,6,1,16,12,49,30,0,1,0
224750,63,6,1,16,12,57,5,1,0,0
224751,33,6,1,16,13,1,2,0,1,0
224752,27,6,1,16,13,4,14,0,1,0
224755,34,6,1,16,13,11,40,1,0,0
224756,31,6,1,16,13,14,32,1,0,0
224757,28,6,1,16,13,14,44,0,1,0
224758,31,6,1,16,13,19,40,0,1,0
224760,43,6,1,16,13,21,43,0,1,0
224764,33,6,1,16,13,31,18,0,1,0
224765,30,6,1,16,13,33,47,0,1,0
224767,39,6,1,16,13,34,55,0,1,0
224768,29,6,1,16,13,37,28,1,0,0
224772,32,6,1,16,13,55,1,0,1,0
224773,23,6,1,16,13,58,5,0,1,0
224776,30,6,1,16,14,8,47,1,0,0
224780,63,6,1,16,14,24,26,1,0,0
224782,32,6,1,16,14,37,39,0,1,0
224783,46,6,1,16,14,37,51,1,0,0
224784,33,6,1,16,14,38,27,0,1,0
224785,27,6,1,16,14,45,14,1,0,0
224787,56,6,1,16,14,51,12,0,1,0
224789,26,6,1,16,14,53,53,1,0,0
224790,35,6,1,16,14,53,53,1,0,0
224791,32,6,1,16,14,54,44,0,1,0
224793,44,6,1,16,15,1,52,1,0,0
224795,49,6,1,16,15,3,41,1,0,0
224797,31,6,1,16,15,6,3,1,0,0
224799,42,6,1,16,15,7,42,1,0,0
224804,34,6,1,16,15,22,35,1,0,0
224805,27,6,1,16,15,27,49,1,0,0
224806,39,6,1,16,15,37,20,1,0,0
224808,30,6,1,16,15,44,19,0,1,0
224809,50,6,1,16,15,45,58,0,1,0
224812,35,6,1,16,15,58,58,0,1,0
224813,28,6,1,16,16,1,26,1,0,0
224816,25,6,1,16,16,16,5,0,1,0
224824,51,6,1,16,16,52,27,0,1,0
224828,31,6,1,16,17,31,40,0,1,0
224830,23,6,1,16,17,34,30,1,0,0
224832,38,6,1,16,17,36,44,1,0,0
224836,32,6,1,16,17,45,41,0,1,0
224837,68,6,1,16,17,49,47,1,0,0
224841,23,6,1,16,18,3,50,1,0,0
224842,59,6,1,16,18,17,14,0,1,0
224843,30,6,1,16,18,24,3,1,0,0
224845,33,6,1,16,18,36,28,0,1,0
224846,36,6,1,16,18,38,47,0,1,0
224848,26,6,1,16,18,47,37,1,0,0
224850,23,6,1,16,19,0,57,0,1,0
224852,29,6,1,16,19,15,35,0,1,0
224853,44,6,1,16,19,17,50,0,1,0
224854,40,6,1,16,19,18,57,0,1,0
224855,37,6,1,16,19,21,45,1,0,0
224856,39,6,1,16,19,22,8,1,0,0
224857,29,6,1,16,19,25,11,1,0,0
224858,31,6,1,16,19,36,10,0,1,0
224861,33,6,1,16,19,57,15,0,1,0
224862,31,6,1,16,20,1,30,0,1,0
224866,51,6,1,16,20,23,58,1,0,0
224868,37,6,1,16,20,37,30,0,1,0
224881,42,6,1,16,21,58,11,0,1,0
224885,34,6,1,16,22,8,53,1,0,0
224891,27,6,1,16,22,40,20,0,1,0
224892,46,6,1,16,22,42,38,0,1,0
224896,32,6,1,16,22,56,34,0,1,0
224897,33,6,1,16,23,4,19,0,1,0
224899,67,6,1,16,23,7,3,0,1,0
224907,26,7,1,16,0,10,28,0,1,0
224914,26,7,1,16,1,39,18,0,1,0
224925,32,7,1,16,7,35,7,0,1,0
224932,29,7,1,16,9,0,7,0,1,0
224933,31,7,1,16,9,0,59,1,0,0
224936,38,7,1,16,9,11,58,0,1,0
224937,43,7,1,16,9,24,5,0,1,0
224947,57,7,1,16,9,55,50,0,1,0
224948,26,7,1,16,9,56,55,1,0,0
224952,49,7,1,16,10,4,16,0,1,0
224953,34,7,1,16,10,14,19,0,1,0
224955,67,7,1,16,10,16,14,0,1,0
224957,31,7,1,16,10,26,58,0,1,0
224963,41,7,1,16,10,36,42,0,1,0
224964,39,7,1,16,10,37,40,0,1,0
224967,44,7,1,16,10,41,36,1,0,0
224972,52,7,1,16,10,48,30,1,0,0
224977,62,7,1,16,11,3,12,0,1,0
224980,31,7,1,16,11,10,16,0,1,0
224982,49,7,1,16,11,12,42,0,1,0
224983,46,7,1,16,11,13,18,1,0,0
224984,29,7,1,16,11,21,24,0,1,0
224985,42,7,1,16,11,28,59,0,1,0
224988,73,7,1,16,11,45,13,1,0,0
224991,20,7,1,16,11,47,47,1,0,0
224992,56,7,1,16,11,48,33,0,1,0
224993,38,7,1,16,11,49,0,0,1,0
224994,41,7,1,16,11,52,33,1,0,0
224997,24,7,1,16,11,56,52,1,0,0
225001,33,7,1,16,12,9,13,1,0,0
225002,49,7,1,16,12,12,24,0,1,0
225006,46,7,1,16,12,26,14,0,1,0
225007,38,7,1,16,12,27,10,1,0,0
225012,29,7,1,16,12,40,5,0,1,0
225013,41,7,1,16,12,41,6,1,0,0
225015,26,7,1,16,12,43,30,0,1,0
225016,26,7,1,16,12,44,49,1,0,0
225017,27,7,1,16,12,45,22,0,1,0
225018,29,7,1,16,12,48,29,1,0,0
225019,27,7,1,16,12,50,17,0,1,0
225020,38,7,1,16,12,51,8,0,1,0
225021,18,7,1,16,12,51,9,0,1,0
225026,49,7,1,16,12,57,43,0,1,0
225029,21,7,1,16,13,5,15,0,1,0
225030,27,7,1,16,13,5,42,1,0,0
225032,62,7,1,16,13,11,43,1,0,0
225034,33,7,1,16,13,14,33,0,1,0
225039,35,7,1,16,13,41,22,0,1,0
225041,25,7,1,16,13,44,22,1,0,0
225044,29,7,1,16,13,52,45,1,0,0
225045,34,7,1,16,13,52,57,0,1,0
225049,46,7,1,16,13,57,58,0,1,0
225050,60,7,1,16,13,58,29,0,1,0
225051,34,7,1,16,14,0,16,0,1,0
225052,40,7,1,16,14,1,48,1,0,0
225053,50,7,1,16,14,2,58,1,0,0
225055,19,7,1,16,14,5,35,0,1,0
225056,47,7,1,16,14,6,25,0,1,0
225059,42,7,1,16,14,11,3,0,1,0
225063,30,7,1,16,14,17,18,0,1,0
225065,31,7,1,16,14,29,31,1,0,0
225076,38,7,1,16,14,53,14,0,1,0
225078,22,7,1,16,14,56,55,0,1,0
225079,39,7,1,16,14,57,45,1,0,0
225080,53,7,1,16,14,58,2,0,1,0
225081,21,7,1,16,15,0,18,1,0,0
225083,31,7,1,16,15,6,18,0,1,0
225085,24,7,1,16,15,23,35,1,0,0
225086,22,7,1,16,15,24,22,0,1,0
225087,24,7,1,16,15,27,41,0,1,0
225089,21,7,1,16,15,30,52,1,0,0
225091,22,7,1,16,15,33,48,1,0,0
225092,47,7,1,16,15,33,56,0,1,0
225094,36,7,1,16,15,39,15,0,1,0
225095,37,7,1,16,15,43,30,0,1,0
225096,39,7,1,16,15,47,46,1,0,0
225098,29,7,1,16,15,54,2,0,1,0
225099,56,7,1,16,15,54,55,0,1,0
225100,70,7,1,16,15,56,20,0,1,0
225101,29,7,1,16,16,11,17,0,1,0
225107,19,7,1,16,16,27,13,0,1,0
225112,43,7,1,16,16,40,55,0,1,0
225113,31,7,1,16,16,44,35,0,1,0
225114,41,7,1,16,16,45,10,1,0,0
225115,56,7,1,16,16,46,51,0,1,0
225116,29,7,1,16,16,51,4,1,0,0
225117,76,7,1,16,16,53,41,0,1,0
225118,33,7,1,16,16,53,58,0,1,0
225120,65,7,1,16,17,0,53,0,1,0
225123,44,7,1,16,17,6,23,0,1,0
225124,32,7,1,16,17,7,57,1,0,0
225125,35,7,1,16,17,11,58,0,1,0
225128,41,7,1,16,17,25,41,0,1,0
225129,25,7,1,16,17,32,54,0,1,0
225131,20,7,1,16,17,42,7,1,0,0
225134,25,7,1,16,17,57,36,1,0,0
225135,21,7,1,16,18,1,4,1,0,0
225136,65,7,1,16,18,2,37,0,1,0
225140,46,7,1,16,18,11,50,0,1,0
225141,19,7,1,16,18,14,36,0,1,0
225144,60,7,1,16,18,27,29,1,0,0
225145,23,7,1,16,18,28,48,1,0,0
225146,57,7,1,16,18,30,0,0,1,0
225148,25,7,1,16,18,40,39,0,1,0
225149,23,7,1,16,18,47,25,1,0,0
225150,30,7,1,16,18,47,51,1,0,0
225151,37,7,1,16,18,48,59,0,1,0
225152,31,7,1,16,18,51,18,0,1,0
225154,19,7,1,16,18,57,10,0,1,0
225156,48,7,1,16,18,59,25,0,1,0
225160,63,7,1,16,19,17,39,1,0,0
225161,40,7,1,16,19,19,17,1,0,0
225163,54,7,1,16,19,23,24,1,0,0
225166,23,7,1,16,19,32,18,0,1,0
225167,34,7,1,16,19,37,37,1,0,0
225168,42,7,1,16,19,39,46,1,0,0
225173,26,7,1,16,20,0,39,1,0,0
225175,28,7,1,16,20,12,59,1,0,0
225180,29,7,1,16,20,25,9,0,1,0
225182,52,7,1,16,20,27,1,1,0,0
225184,32,7,1,16,20,30,21,1,0,0
225186,29,7,1,16,20,42,37,0,1,0
225189,67,7,1,16,21,6,32,0,1,0
225207,33,8,1,16,0,2,53,0,1,0
225208,61,8,1,16,0,4,47,1,0,0
225216,31,8,1,16,0,41,41,0,1,0
225218,53,8,1,16,0,53,4,0,1,0
225223,26,8,1,16,2,15,14,0,1,0
225224,27,8,1,16,3,21,36,1,0,0
225226,59,8,1,16,5,1,58,0,1,0
225233,62,8,1,16,8,27,36,0,1,0
225235,35,8,1,16,8,42,5,0,1,0
225237,26,8,1,16,9,31,57,1,0,0
225239,28,8,1,16,9,36,19,1,0,0
225240,29,8,1,16,9,36,35,1,0,0
225241,49,8,1,16,9,38,14,0,1,0
225242,33,8,1,16,9,43,11,0,1,0
225243,51,8,1,16,9,51,23,0,1,0
225245,55,8,1,16,9,56,2,1,0,0
225250,36,8,1,16,10,21,37,0,1,0
225251,73,8,1,16,10,21,38,0,1,0
225255,27,8,1,16,10,35,48,0,1,0
225258,60,8,1,16,10,52,4,0,1,0
225259,23,8,1,16,10,52,55,1,0,0
225262,33,8,1,16,10,58,39,0,1,0
225263,58,8,1,16,11,2,51,0,1,0
225265,26,8,1,16,11,6,8,0,1,0
225266,32,8,1,16,11,8,22,0,1,0
225269,26,8,1,16,11,14,42,0,1,0
225270,21,8,1,16,11,15,35,0,1,0
225272,57,8,1,16,11,17,21,1,0,0
225274,40,8,1,16,11,36,17,1,0,0
225276,46,8,1,16,11,42,35,0,1,0
225277,40,8,1,16,11,48,22,1,0,0
225279,31,8,1,16,11,51,0,1,0,0
225280,63,8,1,16,11,52,46,1,0,0
225281,34,8,1,16,11,56,11,0,1,0
225282,43,8,1,16,11,57,48,0,1,0
225284,24,8,1,16,11,59,6,1,0,0
225285,39,8,1,16,12,0,27,0,1,0
225289,41,8,1,16,12,17,51,1,0,0
225290,37,8,1,16,12,18,3,0,1,0
225291,52,8,1,16,12,23,26,0,1,0
225293,46,8,1,16,12,25,23,1,0,0
225294,42,8,1,16,12,28,6,1,0,0
225295,57,8,1,16,12,29,19,0,1,0
225296,59,8,1,16,12,35,16,0,1,0
225297,42,8,1,16,12,37,2,1,0,0
225298,27,8,1,16,12,37,58,0,1,0
225299,35,8,1,16,12,39,14,1,0,0
225300,27,8,1,16,12,42,27,0,1,0
225303,24,8,1,16,12,45,3,0,1,0
225304,57,8,1,16,12,45,3,1,0,0
225306,43,8,1,16,12,49,40,1,0,0
225308,46,8,1,16,12,55,18,0,1,0
225310,32,8,1,16,13,0,44,0,1,0
225311,59,8,1,16,13,2,23,1,0,0
225312,27,8,1,16,13,5,31,0,1,0
225313,20,8,1,16,13,14,4,0,1,0
225314,27,8,1,16,13,22,35,1,0,0
225316,22,8,1,16,13,23,58,1,0,0
225317,26,8,1,16,13,24,35,0,1,0
225322,30,8,1,16,13,43,5,1,0,0
225324,63,8,1,16,13,47,21,1,0,0
225325,37,8,1,16,13,53,34,0,1,0
225326,59,8,1,16,14,0,25,1,0,0
225329,48,8,1,16,14,9,21,1,0,0
225331,37,8,1,16,14,31,6,1,0,0
225332,61,8,1,16,14,31,52,0,1,0
225335,28,8,1,16,14,43,34,1,0,0
225336,42,8,1,16,14,43,35,1,0,0
225338,28,8,1,16,14,56,57,1,0,0
225339,36,8,1,16,15,0,54,0,1,0
225340,18,8,1,16,15,1,26,0,1,0
225342,20,8,1,16,15,11,13,1,0,0
225343,22,8,1,16,15,13,16,1,0,0
225344,41,8,1,16,15,25,45,1,0,0
225345,45,8,1,16,15,26,40,0,1,0
225346,41,8,1,16,15,28,33,1,0,0
225347,29,8,1,16,15,29,10,1,0,0
225348,27,8,1,16,15,31,42,1,0,0
225349,72,8,1,16,15,34,21,1,0,0
225350,25,8,1,16,15,34,22,1,0,0
225353,46,8,1,16,15,38,5,0,1,0
225354,32,8,1,16,15,39,55,0,1,0
225358,52,8,1,16,15,43,23,0,1,0
225359,22,8,1,16,15,44,34,0,1,0
225364,40,8,1,16,15,52,45,1,0,0
225367,23,8,1,16,15,58,25,0,1,0
225368,62,8,1,16,16,0,29,0,1,0
225372,43,8,1,16,16,8,8,1,0,0
225375,21,8,1,16,16,18,20,0,1,0
225377,21,8,1,16,16,21,51,1,0,0
225378,36,8,1,16,16,26,7,0,1,0
225379,27,8,1,16,16,29,33,0,1,0
225380,23,8,1,16,16,31,35,0,1,0
225381,29,8,1,16,16,33,9,1,0,0
225383,30,8,1,16,16,36,57,1,0,0
225384,57,8,1,16,16,37,28,1,0,0
225386,39,8,1,16,16,54,8,1,0,0
225392,36,8,1,16,17,8,50,0,1,0
225395,33,8,1,16,17,14,49,1,0,0
225396,33,8,1,16,17,18,30,1,0,0
225397,36,8,1,16,17,20,23,1,0,0
225398,71,8,1,16,17,20,47,1,0,0
225402,40,8,1,16,17,31,32,0,1,0
225406,37,8,1,16,17,34,49,0,1,0
225407,55,8,1,16,17,38,48,1,0,0
225409,26,8,1,16,17,45,24,0,1,0
225410,45,8,1,16,17,46,20,0,1,0
225412,41,8,1,16,17,48,29,1,0,0
225416,32,8,1,16,18,3,49,0,1,0
225418,31,8,1,16,18,4,58,1,0,0
225420,83,8,1,16,18,11,19,0,1,0
225422,30,8,1,16,18,14,24,1,0,0
225426,53,8,1,16,18,43,45,0,1,0
225428,26,8,1,16,19,0,5,1,0,0
225430,28,8,1,16,19,20,28,0,1,0
225435,71,8,1,16,19,52,12,1,0,0
225437,23,8,1,16,20,4,13,0,1,0
225439,53,8,1,16,20,6,59,0,1,0
